discharge,datetime
30604.00248755568,2013-07-30
34422.78651544005,2013-07-31
35846.0947113179,2013-08-01
37253.09496774693,2013-08-02
38167.374298782175,2013-08-03
38515.699787353995,2013-08-04
37190.257983530886,2013-08-05
35070.66355423033,2013-08-06
34761.75189519066,2013-08-07
33014.890539802946,2013-08-08
31292.16466273791,2013-08-09
30038.590155860278,2013-08-10
30723.391562146826,2013-08-11
32468.235979745867,2013-08-12
34269.002421705016,2013-08-13
35349.30139762626,2013-08-14
34885.229733058644,2013-08-15
33014.890539802946,2013-08-16
30604.00248755568,2013-08-17
28564.12367169489,2013-08-18
26994.044827540733,2013-08-19
25476.19533441612,2013-08-20
24233.975096210495,2013-08-21
23758.459365622344,2013-08-22
24966.029116386107,2013-08-23
27427.816481550897,2013-08-24
29446.448267457257,2013-08-25
32286.55585853401,2013-08-26
34823.47632708543,2013-08-27
35504.352079989396,2013-08-28
35287.33145222905,2013-08-29
33686.290205675585,2013-08-30
31052.344720267207,2013-08-31
28798.71474210371,2013-09-01
27543.797468234647,2013-09-02
27311.96517126297,2013-09-03
26389.85434770649,2013-09-04
25362.589198857695,2013-09-05
24599.281254498273,2013-09-06
24205.93462892262,2013-09-07
24121.864819768507,2013-09-08
24233.97509621049,2013-09-09
24599.281254498273,2013-09-10
24065.861321222666,2013-09-11
24121.864819768507,2013-09-12
24514.851503515143,2013-09-13
25533.048767282056,2013-09-14
26648.349711478077,2013-09-15
30425.149869986155,2013-09-16
35504.352079989396,2013-09-17
40109.47984075106,2013-09-18
44134.51647622241,2013-09-19
48427.56682920841,2013-09-20
51313.01856912808,2013-09-21
51586.85415303414,2013-09-22
52204.39156387785,2013-09-23
53479.853891385166,2013-09-24
52754.942496156305,2013-09-25
51381.44128905461,2013-09-26
49983.619844090994,2013-09-27
47922.986290669876,2013-09-28
45421.26087644137,2013-09-29
42466.742227346156,2013-09-30
39342.330957493345,2013-10-01
35939.44746718238,2013-10-02
32923.61381494894,2013-10-03
32923.61381494893,2013-10-04
34299.74465588296,2013-10-05
34023.32755137997,2013-10-06
32347.085910180627,2013-10-07
29830.985685597432,2013-10-08
26103.421473147628,2013-10-09
23479.91338523264,2013-10-10
22292.163739820688,2013-10-11
20420.94860418648,2013-10-12
19435.68855616429,2013-10-13
18463.477953224003,2013-10-14
17427.488025108076,2013-10-15
20824.02668768567,2013-10-16
26217.895312714307,2013-10-17
27254.088225516356,2013-10-18
26677.11255174435,2013-10-19
25277.472875264873,2013-10-20
24009.892299346513,2013-10-21
22100.36214299091,2013-10-22
20206.829082136832,2013-10-23
18672.564155370783,2013-10-24
17273.463379066125,2013-10-25
16788.11876693341,2013-10-26
16255.976062759937,2013-10-27
15379.266820433006,2013-10-28
14638.164851748152,2013-10-29
14100.907277036658,2013-10-30
14052.330284357397,2013-10-31
14368.871358505736,2013-11-01
14662.711597891655,2013-11-02
14933.44217615708,2013-11-03
14859.476620616551,2013-11-04
14417.735272317517,2013-11-05
14028.0584372158,2013-11-06
13593.074104455658,2013-11-07
13185.609826837934,2013-11-08
15304.722006049024,2013-11-09
15728.405381262322,2013-11-10
15354.407897256462,2013-11-11
15007.504834915964,2013-11-12
14417.735272317517,2013-11-13
13713.538886482038,2013-11-14
13066.394476505126,2013-11-15
12852.53149503611,2013-11-16
13617.144543461269,2013-11-17
14662.711597891655,2013-11-18
13185.609826837934,2013-11-19
12639.60639969763,2013-11-20
12006.53321841785,2013-11-21
11543.197918908172,2013-11-22
11084.734661316783,2013-11-23
10676.36078139193,2013-11-24
10316.79640769499,2013-11-25
9651.516542491074,2013-11-26
8890.458863483842,2013-11-27
9323.325057938375,2013-11-28
9258.048786172401,2013-11-29
8868.959127816885,2013-11-30
8826.00103409424,2013-12-01
8890.458863483842,2013-12-02
8761.66757442574,2013-12-03
8484.336951731455,2013-12-04
8441.880968338197,2013-12-05
8146.277101257308,2013-12-06
7957.728326559628,2013-12-07
7666.771096312532,2013-12-08
7481.252237648289,2013-12-09
7256.151478372487,2013-12-10
7012.679150894734,2013-12-11
7012.679150894734,2013-12-12
6911.8847345036675,2013-12-13
6711.461360849814,2013-12-14
6572.099046760251,2013-12-15
6512.610029521612,2013-12-16
6532.423788428976,2013-12-17
6256.490459860588,2013-12-18
6473.030366103642,2013-12-19
6512.610029521612,2013-12-20
6572.099046760251,2013-12-21
6611.837808241569,2013-12-22
6711.461360849812,2013-12-23
7256.151478372487,2013-12-24
8188.335128676548,2013-12-25
10004.872339439205,2013-12-26
10205.104162658763,2013-12-27
9519.87949907963,2013-12-28
8697.458913389659,2013-12-29
7915.987740720772,2013-12-30
7317.361869408454,2013-12-31
6751.420975164733,2014-01-01
6473.030366103642,2014-01-02
6197.773998045688,2014-01-03
5810.116716688487,2014-01-04
5637.854230547305,2014-01-05
5656.926611026799,2014-01-06
5466.973958005705,2014-01-07
5297.496067432939,2014-01-08
5278.752659364905,2014-01-09
5185.300215757176,2014-01-10
5260.026851674268,2014-01-11
5203.955326084027,2014-01-12
5166.662854374839,2014-01-13
5055.2131087800035,2014-01-14
4962.832013248189,2014-01-15
4815.966125564226,2014-01-16
4706.587649968284,2014-01-17
4761.193744597408,2014-01-18
4779.432772996596,2014-01-19
4761.193744597408,2014-01-20
4579.825206535198,2014-01-21
4489.844430279401,2014-01-22
4489.844430279401,2014-01-23
4561.791277017594,2014-01-24
4615.949481593796,2014-01-25
4543.776199412183,2014-01-26
4543.776199412183,2014-01-27
4436.083603448309,2014-01-28
4364.67009296844,2014-01-29
4346.864743105279,2014-01-30
4329.078678196862,2014-01-31
4364.670092968438,2014-02-01
4453.984825772307,2014-02-02
4489.844430279401,2014-02-03
4489.844430279401,2014-02-04
4471.905113379817,2014-02-05
4382.494690724284,2014-02-06
4275.83656658079,2014-02-07
4169.878124193724,2014-02-08
4187.488925961045,2014-02-09
4240.438938070009,2014-02-10
4222.7693715683845,2014-02-11
4134.7155575544875,2014-02-12
4152.286988337187,2014-02-13
4012.2706163606254,2014-02-14
3787.4871514464685,2014-02-15
3667.88428810413,2014-02-16
3616.9383610702816,2014-02-17
3599.9983788708228,2014-02-18
3599.9983788708228,2014-02-19
3515.615517732902,2014-02-20
3616.9383610702816,2014-02-21
3667.88428810413,2014-02-22
3684.9081039802463,2014-02-23
3667.88428810413,2014-02-24
3650.881361800184,2014-02-25
3566.181683331163,2014-02-26
3667.88428810413,2014-02-27
3839.0550572879465,2014-02-28
4029.702998009966,2014-03-01
4152.286988337187,2014-03-02
4275.83656658079,2014-03-03
4275.83656658079,2014-03-04
4240.438938070009,2014-03-05
4240.438938070009,2014-03-06
4258.128015802442,2014-03-07
4222.7693715683845,2014-03-08
4293.564552411065,2014-03-09
4329.078678196862,2014-03-10
4400.338499492724,2014-03-11
4346.864743105279,2014-03-12
4346.864743105279,2014-03-13
4382.494690724284,2014-03-14
4382.494690724284,2014-03-15
4453.984825772307,2014-03-16
4436.083603448309,2014-03-17
4382.494690724284,2014-03-18
4258.128015802442,2014-03-19
4311.311935488668,2014-03-20
4471.905113379817,2014-03-21
4329.078678196862,2014-03-22
4293.564552411065,2014-03-23
4205.119354674935,2014-03-24
4134.7155575544875,2014-03-25
4082.11989029702,2014-03-26
4082.1198902970214,2014-03-27
4187.488925961047,2014-03-28
4222.769371568386,2014-03-29
4346.864743105279,2014-03-30
4346.864743105279,2014-03-31
4275.83656658079,2014-04-01
4311.311935488668,2014-04-02
4258.128015802442,2014-04-03
4400.338499492724,2014-04-04
4364.67009296844,2014-04-05
4364.670092968438,2014-04-06
4418.20148257421,2014-04-07
4329.078678196862,2014-04-08
4222.769371568386,2014-04-09
4275.83656658079,2014-04-10
4329.078678196862,2014-04-11
4240.438938070009,2014-04-12
4134.7155575544875,2014-04-13
4597.87795299526,2014-04-14
4418.20148257421,2014-04-15
4507.802740653227,2014-04-16
4543.776199412183,2014-04-17
4543.776199412183,2014-04-18
4400.338499492724,2014-04-19
4400.338499492724,2014-04-20
4418.20148257421,2014-04-21
4382.494690724284,2014-04-22
4364.67009296844,2014-04-23
4543.776199412183,2014-04-24
4525.780008855709,2014-04-25
4525.780008855709,2014-04-26
4258.128015802442,2014-04-27
4082.11989029702,2014-04-28
3942.7417585009443,2014-04-29
4029.702998009966,2014-04-30
4012.2706163606254,2014-05-01
3873.535963559264,2014-05-02
4258.128015802442,2014-05-03
4834.2603837616925,2014-05-04
4742.973192355492,2014-05-05
4797.690244339274,2014-05-06
4797.690244339274,2014-05-07
4779.432772996596,2014-05-08
4779.432772996596,2014-05-09
4815.966125564226,2014-05-10
4797.690244339272,2014-05-11
4889.253093339871,2014-05-12
5036.700840234897,2014-05-13
4870.903900185649,2014-05-14
4742.973192355492,2014-05-15
4634.039757691299,2014-05-16
4453.984825772307,2014-05-17
4688.422727023699,2014-05-18
5185.300215757176,2014-05-19
5166.662854374839,2014-05-20
5335.035567496134,2014-05-21
5092.291502274767,2014-05-22
4889.253093339871,2014-05-23
4815.966125564226,2014-05-24
4944.410025226202,2014-05-25
4981.272120285299,2014-05-26
4852.572986172234,2014-05-27
4870.903900185649,2014-05-28
4926.006187956701,2014-05-29
4981.272120285299,2014-05-30
5222.6281553850695,2014-05-31
5523.779240037374,2014-06-01
5542.748828393776,2014-06-02
5410.324489844851,2014-06-03
5448.073451687872,2014-06-04
5599.760687677906,2014-06-05
5656.926611026799,2014-06-06
5676.016028036218,2014-06-07
5599.760687677906,2014-06-08
5561.735617539204,2014-06-09
5676.016028036218,2014-06-10
6276.095141286275,2014-06-11
7378.708099712421,2014-06-12
8083.297728392148,2014-06-13
9432.387986268901,2014-06-14
9827.774048087402,2014-06-15
10049.277457069611,2014-06-16
10406.381408286323,2014-06-17
10857.359189024102,2014-06-18
11451.112567115262,2014-06-19
11267.529416909623,2014-06-20
11130.359107123308,2014-06-21
11704.8157459351,2014-06-22
15155.920560205495,2014-06-23
17891.72310685802,2014-06-24
17814.126557755648,2014-06-25
17478.909911394378,2014-06-26
18307.07320642475,2014-06-27
18463.477953224003,2014-06-28
19833.562866792265,2014-06-29
23340.96708259552,2014-06-30
25390.97813044493,2014-07-01
23619.077681369425,2014-07-02
20206.829082136832,2014-07-03
17145.38650318606,2014-07-04
15503.720888368462,2014-07-05
15230.27317913346,2014-07-06
16004.177397445379,2014-07-07
15803.490020895339,2014-07-08
19541.579536390163,2014-07-09
21827.12291068826,2014-07-10
22374.49855836475,2014-07-11
22897.810960719708,2014-07-12
21609.18103408549,2014-07-13
20206.829082136832,2014-07-14
19966.660661897866,2014-07-15
22814.97003831933,2014-07-16
24909.51293254096,2014-07-17
25164.10237570871,2014-07-18
25050.866917134947,2014-07-19
27805.227487243563,2014-07-20
30872.80075470614,2014-07-21
32862.799846166534,2014-07-22
35535.383761727055,2014-07-23
36563.436863353185,2014-07-24
36845.1573017912,2014-07-25
35070.66355423033,2014-07-26
32619.84198182519,2014-07-27
32135.362142459544,2014-07-28
34084.7023918291,2014-07-29
38293.941174898835,2014-07-30
42336.65810496838,2014-07-31
44760.169157638134,2014-08-01
49373.17903027865,2014-08-02
51758.19712199376,2014-08-03
51964.00703242786,2014-08-04
51313.01856912808,2014-08-05
51861.0750522664,2014-08-06
51826.776400806164,2014-08-07
50766.507218704195,2014-08-08
48393.88463461312,2014-08-09
44661.22702279366,2014-08-10
41849.7854358079,2014-08-11
39119.31967485528,2014-08-12
36469.65737406571,2014-08-13
33961.98200369672,2014-08-14
31833.539323116787,2014-08-15
29771.740184267255,2014-08-16
28388.51422162035,2014-08-17
27601.836509784098,2014-08-18
25960.515860220356,2014-08-19
24262.02415447482,2014-08-20
22842.574847410262,2014-08-21
22292.163739820688,2014-08-22
22155.117818609928,2014-08-23
22292.163739820688,2014-08-24
23174.52012964822,2014-08-25
23926.003492997785,2014-08-26
23981.920728966954,2014-08-27
23257.704191355642,2014-08-28
22677.078669842682,2014-08-29
23202.239383180546,2014-08-30
23313.204034866707,2014-08-31
25022.57918623319,2014-09-01
28009.013053471495,2014-09-02
28828.074309795258,2014-09-03
27311.96517126297,2014-09-04
28710.683579437067,2014-09-05
28564.12367169489,2014-09-06
28769.36309527814,2014-09-07
28828.074309795258,2014-09-08
27979.876722661746,2014-09-09
26792.245984272617,2014-09-10
26619.59508668913,2014-09-11
28067.309786725244,2014-09-12
27283.022635899004,2014-09-13
26389.85434770649,2014-09-14
26533.380546963454,2014-09-15
26849.861885248847,2014-09-16
26533.380546963457,2014-09-17
27080.652615446827,2014-09-18
25675.32896544532,2014-09-19
24121.864819768507,2014-09-20
23953.95779193697,2014-09-21
24318.148025238195,2014-09-22
24571.129467335948,2014-09-23
25022.57918623319,2014-09-24
25135.780839792315,2014-09-25
26590.848681552514,2014-09-26
27485.790781451935,2014-09-27
27950.748420970533,2014-09-28
27572.81294666753,2014-09-29
27022.90592985038,2014-09-30
27225.161944173113,2014-10-01
26447.240097160684,2014-10-02
24740.168059096377,2014-10-03
22787.37406763913,2014-10-04
21663.612207366245,2014-10-05
22539.40889326522,2014-10-06
22870.18848988394,2014-10-07
21283.35714732166,2014-10-08
19860.163568595774,2014-10-09
18777.34055810264,2014-10-10
17607.63983831157,2014-10-11
16737.243430499737,2014-10-12
15728.405381262322,2014-10-13
14736.417097240352,2014-10-14
13906.866055488475,2014-10-15
13281.188088363584,2014-10-16
12568.841062182451,2014-10-17
11820.62027133752,2014-10-18
11566.249733503333,2014-10-19
11313.351527805167,2014-10-20
11016.391125478634,2014-10-21
10631.23727864684,2014-10-22
10249.742434621823,2014-10-23
10541.1422962068,2014-10-24
10586.164416468086,2014-10-25
10383.965943433152,2014-10-26
10993.634830510704,2014-10-27
11543.197918908172,2014-10-28
11658.578555604174,2014-10-29
11107.540683372417,2014-10-30
10518.650296109892,2014-10-31
10361.56327969979,2014-11-01
10406.381408286323,2014-11-02
10383.965943433152,2014-11-03
9916.218538919484,2014-11-04
9454.240810753117,2014-11-05
9127.861458995925,2014-11-06
8804.542707577191,2014-11-07
8484.336951731455,2014-11-08
8251.529490740657,2014-11-09
8335.988249922379,2014-11-10
8188.335128676548,2014-11-11
8041.383462848306,2014-11-12
8062.33338559417,2014-11-13
7978.620391870728,2014-11-14
7874.305334529101,2014-11-15
7936.85077019377,2014-11-16
8083.297728392148,2014-11-17
8125.26960375296,2014-11-18
7791.115640918234,2014-11-19
7399.18693743506,2014-11-20
7174.749859939481,2014-11-21
6891.772277428493,2014-11-22
6611.837808241569,2014-11-23
6335.006433370543,2014-11-24
6022.508533995045,2014-11-25
6061.341260208977,2014-11-26
6061.341260208977,2014-11-27
6100.239953866209,2014-11-28
6022.508533995045,2014-11-29
6061.341260208977,2014-11-30
6061.341260208977,2014-12-01
6256.490459860588,2014-12-02
6100.239953866209,2014-12-03
6080.782373536024,2014-12-04
6433.514661366862,2014-12-05
6139.204416678817,2014-12-06
5906.4081660961265,2014-12-07
5829.341463485767,2014-12-08
5848.583007802527,2014-12-09
5829.341463485767,2014-12-10
5676.016028036218,2014-12-11
5599.760687677906,2014-12-12
5523.779240037374,2014-12-13
5410.324489844851,2014-12-14
5410.324489844851,2014-12-15
5448.073451687872,2014-12-16
5316.257046545867,2014-12-17
5241.318673819331,2014-12-18
5185.300215757176,2014-12-19
5185.300215757176,2014-12-20
5203.955326084027,2014-12-21
5148.0432720375775,2014-12-22
5073.743339760467,2014-12-23
4962.832013248189,2014-12-24
5018.206565163506,2014-12-25
5073.743339760467,2014-12-26
5055.2131087800035,2014-12-27
5036.700840234897,2014-12-28
4962.832013248189,2014-12-29
4852.572986172234,2014-12-30
4761.193744597408,2014-12-31
4761.193744597408,2015-01-01
4724.7711496383345,2015-01-02
4579.825206535198,2015-01-03
4471.905113379816,2015-01-04
4489.844430279401,2015-01-05
4489.844430279401,2015-01-06
4362.773499999999,2015-01-07
4471.905113379817,2015-01-08
4453.984825772307,2015-01-09
4400.338499492724,2015-01-10
4436.083603448309,2015-01-11
4364.670092968438,2015-01-12
4400.338499492724,2015-01-13
4329.078678196861,2015-01-14
4222.769371568386,2015-01-15
4152.286988337187,2015-01-16
4082.11989029702,2015-01-17
3942.7417585009457,2015-01-18
3890.8069782811795,2015-01-19
3821.845251590065,2015-01-20
3771.4815,2015-01-21
3821.845251590065,2015-01-22
4012.2706163606254,2015-01-23
4222.769371568386,2015-01-24
4293.564552411065,2015-01-25
4382.494690724284,2015-01-26
4346.864743105279,2015-01-27
4099.631968866844,2015-01-28
3994.8582604482226,2015-01-29
3908.0983105432942,2015-01-30
3873.535963559264,2015-01-31
3856.28530895817,2015-02-01
3821.845251590065,2015-02-02
3667.88428810413,2015-02-03
3583.079470701233,2015-02-04
3566.181683331163,2015-02-05
3498.8026866325613,2015-02-06
3298.7287421843234,2015-02-07
3282.1974327079383,2015-02-08
3331.85718595726,2015-02-09
3250.576,2015-02-10
3232.7357786092803,2015-02-11
3265.688134037326,2015-02-12
3298.7287421843234,2015-02-13
3331.85718595726,2015-02-14
3331.85718595726,2015-02-15
3232.7357786092816,2015-02-16
3134.4124768807546,2015-02-17
3101.8174070658856,2015-02-18
3134.4124768807546,2015-02-19
3134.4124768807546,2015-02-20
3101.8174070658856,2015-02-21
3101.8174070658856,2015-02-22
3167.097519950083,2015-02-23
3232.7357786092803,2015-02-24
3315.282010488849,2015-02-25
3278.4085,2015-02-26
3398.375936984094,2015-02-27
3348.454217235639,2015-02-28
3199.872098106463,2015-03-01
3085.553750567183,2015-03-02
3101.8174070658856,2015-03-03
3101.8174070658856,2015-03-04
3085.553750567183,2015-03-05
3085.553750567183,2015-03-06
3069.312754210076,2015-03-07
3085.553750567183,2015-03-08
3004.5765025643273,2015-03-09
2908.16167616041,2015-03-10
2908.16167616041,2015-03-11
2892.1737414396307,2015-03-12
2876.2091676590367,2015-03-13
2990.166,2015-03-14
2972.345819907484,2015-03-15
2956.265042702809,2015-03-16
3004.5765025643273,2015-03-17
3414.5867500000004,2015-03-18
3398.375936984094,2015-03-19
3753.211357564984,2015-03-20
3960.093790164724,2015-03-21
4117.163871209154,2015-03-22
4187.488925961047,2015-03-23
4187.488925961047,2015-03-24
4134.7155575544875,2015-03-25
4064.627675474652,2015-03-26
4012.2706163606254,2015-03-27
4012.2706163606254,2015-03-28
4047.155364581923,2015-03-29
4064.627675474652,2015-03-30
4082.11989029702,2015-03-31
4134.7155575544875,2015-04-01
4205.119354674935,2015-04-02
4275.83656658079,2015-04-03
4364.670092968438,2015-04-04
4400.338499492724,2015-04-05
4418.20148257421,2015-04-06
4589.07125,2015-04-07
4453.984825772307,2015-04-08
4382.494690724284,2015-04-09
4311.311935488668,2015-04-10
4205.119354674935,2015-04-11
4169.878124193724,2015-04-12
4082.11989029702,2015-04-13
4082.11989029702,2015-04-14
4117.163871209154,2015-04-15
4187.488925961045,2015-04-16
4346.864743105279,2015-04-17
4346.864743105279,2015-04-18
4293.564552411065,2015-04-19
4329.078678196862,2015-04-20
4364.670092968438,2015-04-21
4382.494690724284,2015-04-22
4850.86625,2015-04-23
4706.587649968284,2015-04-24
4688.422727023699,2015-04-25
4525.780008855709,2015-04-26
4364.67009296844,2015-04-27
4169.878124193724,2015-04-28
3994.8582604482226,2015-04-29
3839.0550572879465,2015-04-30
3804.6559351394385,2015-05-01
3753.211357564984,2015-05-02
3839.0550572879465,2015-05-03
4047.155364581921,2015-05-04
4187.488925961045,2015-05-05
4293.564552411065,2015-05-06
4418.20148257421,2015-05-07
4688.422727023699,2015-05-08
5030.66025,2015-05-09
4889.253093339871,2015-05-10
4926.006187956701,2015-05-11
4944.410025226202,2015-05-12
4870.903900185649,2015-05-13
4870.903900185649,2015-05-14
4615.949481593796,2015-05-15
4471.905113379816,2015-05-16
4205.119354674935,2015-05-17
4029.702998009966,2015-05-18
3908.0983105432942,2015-05-19
3942.7417585009457,2015-05-20
4047.155364581921,2015-05-21
4240.438938070009,2015-05-22
4453.984825772307,2015-05-23
4418.20148257421,2015-05-24
4296.623,2015-05-25
4222.769371568386,2015-05-26
4064.627675474652,2015-05-27
4064.627675474652,2015-05-28
4082.1198902970214,2015-05-29
4064.627675474652,2015-05-30
4064.627675474652,2015-05-31
4205.119354674935,2015-06-01
4205.119354674935,2015-06-02
4329.078678196861,2015-06-03
4382.494690724284,2015-06-04
4329.078678196862,2015-06-05
4293.564552411065,2015-06-06
4293.564552411065,2015-06-07
3318.9439999999995,2015-06-08
4222.7693715683845,2015-06-09
3925.4099179924387,2015-06-10
3736.1044355934655,2015-06-11
3701.952763957556,2015-06-12
3821.845251590065,2015-06-13
4082.1198902970214,2015-06-14
4766.0735,2015-06-15
4561.791277017594,2015-06-16
4688.422727023699,2015-06-17
4870.903900185649,2015-06-18
5429.190286182109,2015-06-19
5064.400500000001,2015-06-20
6453.264507396453,2015-06-21
7154.437488875807,2015-06-22
8526.849247040258,2015-06-23
10451.250689452563,2015-06-24
11867.026466428091,2015-06-25
11153.18992059834,2015-06-26
10272.080896817537,2015-06-27
9607.58437814369,2015-06-28
8403.7885,2015-06-29
8146.277101257308,2015-06-30
7399.18693743506,2015-07-01
7587.6505,2015-07-02
6315.353151810312,2015-07-03
5848.583007802527,2015-07-04
5599.760687677906,2015-07-05
5297.496067432939,2015-07-06
4870.903900185649,2015-07-07
5185.300215757176,2015-07-08
5829.341463485767,2015-07-09
8188.335128676548,2015-07-10
8911.972370738862,2015-07-11
9432.387986268901,2015-07-12
11122.476,2015-07-13
10812.034127245553,2015-07-14
11474.115596107207,2015-07-15
