discharge,datetime
1200.0,1969-08-31
1340.0,1969-09-01
1220.0,1969-09-02
1460.0,1969-09-03
1920.0,1969-09-04
1770.0,1969-09-05
2100.0,1969-09-06
1890.0,1969-09-07
1700.0,1969-09-08
1760.0,1969-09-09
1690.0,1969-09-10
1700.0,1969-09-11
1810.0,1969-09-12
2400.0,1969-09-13
2560.0,1969-09-14
2960.0,1969-09-15
3980.0,1969-09-16
4020.0,1969-09-17
3440.0,1969-09-18
2880.0,1969-09-19
2880.0,1969-09-20
2720.0,1969-09-21
2640.0,1969-09-22
2800.0,1969-09-23
2720.0,1969-09-24
2670.0,1969-09-25
2640.0,1969-09-26
2400.0,1969-09-27
2030.0,1969-09-28
1690.0,1969-09-29
1820.0,1969-09-30
1760.0,1969-10-01
1820.0,1969-10-02
1690.0,1969-10-03
1690.0,1969-10-04
1640.0,1969-10-05
1460.0,1969-10-06
1460.0,1969-10-07
1330.0,1969-10-08
1280.0,1969-10-09
1340.0,1969-10-10
1220.0,1969-10-11
1160.0,1969-10-12
1100.0,1969-10-13
1040.0,1969-10-14
1030.0,1969-10-15
1160.0,1969-10-16
1100.0,1969-10-17
1030.0,1969-10-18
930.0,1969-10-19
1100.0,1969-10-20
1150.0,1969-10-21
1060.0,1969-10-22
1020.0,1969-10-23
930.0,1969-10-24
880.0,1969-10-25
860.0,1969-10-26
1040.0,1969-10-27
980.0,1969-10-28
970.0,1969-10-29
830.0,1969-10-30
820.0,1969-10-31
830.0,1969-11-01
860.0,1969-11-02
780.0,1969-11-03
730.0,1969-11-04
700.0,1969-11-05
690.0,1969-11-06
700.0,1969-11-07
680.0,1969-11-08
660.0,1969-11-09
680.0,1969-11-10
680.0,1969-11-11
660.0,1969-11-12
640.0,1969-11-13
630.0,1969-11-14
620.0,1969-11-15
590.0,1969-11-16
580.0,1969-11-17
560.0,1969-11-18
530.0,1969-11-19
540.0,1969-11-20
520.0,1969-11-21
500.0,1969-11-22
490.0,1969-11-23
480.0,1969-11-24
464.0,1969-11-25
472.0,1969-11-26
464.0,1969-11-27
456.0,1969-11-28
440.0,1969-11-29
424.0,1969-11-30
421.0,2000-05-01
406.0,2000-05-02
406.0,2000-05-03
286.0,2000-05-04
326.0,2000-05-05
371.0,2000-05-06
351.0,2000-05-07
376.0,2000-05-08
361.0,2000-05-09
361.0,2000-05-10
361.0,2000-05-11
311.0,2000-05-12
351.0,2000-05-13
306.0,2000-05-14
316.0,2000-05-15
336.0,2000-05-16
452.0,2000-05-17
510.0,2000-05-18
421.0,2000-05-19
421.0,2000-05-20
406.0,2000-05-21
494.0,2000-05-22
543.0,2000-05-23
478.0,2000-05-24
426.0,2000-05-25
457.0,2000-05-26
306.0,2000-05-27
366.0,2000-05-28
316.0,2000-05-29
351.0,2000-05-30
366.0,2000-05-31
654.0,2000-06-01
968.0,2000-06-02
825.0,2000-06-03
885.0,2000-06-04
785.0,2000-06-05
616.0,2000-06-06
568.0,2000-06-07
584.0,2000-06-08
589.0,2000-06-09
557.0,2000-06-10
543.0,2000-06-11
536.0,2000-06-12
426.0,2000-06-13
447.0,2000-06-14
606.0,2000-06-15
751.0,2000-06-16
1199.0,2000-06-17
1273.0,2000-06-18
1254.0,2000-06-19
1112.0,2000-06-20
1441.0,2000-06-21
