datetime,observation,prediction
2014-04-30,3857.119234749431,2515.6592
2014-05-01,3785.8108420276894,2602.735
2014-05-02,3732.650462513673,2719.0942
2014-05-03,3688.56110575952,2867.25
2014-05-04,3697.3636022718047,3017.1843
2014-05-05,3910.9201169974467,3133.9802
2014-05-06,4220.915901355101,3329.2058
2014-05-07,4257.9536846325955,3612.8909
2014-05-08,4211.675008518209,3706.7766
2014-05-09,4174.785779265843,3783.2761
2014-05-10,4138.015706972722,3984.6423
2014-05-11,4156.385830971445,4227.8984
2014-05-12,4174.785779265843,4404.2983
2014-05-13,4211.675008518209,4351.766
2014-05-14,4267.231661846801,4180.9478
2014-05-15,4313.732521570821,3991.7744
2014-05-16,4248.6831156672715,3868.6448
2014-05-17,4193.215516765303,3874.728
2014-05-18,4128.841840088296,3836.9084
2014-05-19,4101.365072925418,3670.91
2014-05-20,4379.143676297062,3496.2139
2014-05-21,4817.8867815762105,3327.9587
2014-05-22,4779.1275677565645,3190.8193
2014-05-23,4759.791047766163,3184.4172
2014-05-24,4577.533248639448,3344.989
2014-05-25,4323.054858347152,3560.5405
2014-05-26,4239.41995925565,3611.9087
2014-05-27,4323.054858347152,3575.578
2014-05-28,4341.721662710385,3666.4138
2014-05-29,4360.417946607591,3883.2622
2014-05-30,4323.054858347152,4007.6636
2014-05-31,4379.143676297063,4051.148
2014-06-01,4416.6833387352945,4212.351
2014-06-02,4673.133138217779,4531.9097
2014-06-03,4798.492822677692,4903.1685
2014-06-04,4895.749041792947,5363.786999999998
2014-06-05,4769.455713956037,5857.504
2014-06-06,4740.483293772787,6235.2705
2014-06-07,4759.791047766163,6360.3643
2014-06-08,4788.806605288011,6196.0005
2014-06-09,4798.492822677692,5868.6704
2014-06-10,4779.127567756566,5466.776999999999
2014-06-11,4837.309413611075,5155.7334
2014-06-12,4974.068118286303,5035.748
2014-06-13,5586.073680664002,5011.8125
2014-06-14,6395.134458682707,4833.434
2014-06-15,7311.352313030941,4566.126
2014-06-16,8189.1020234106445,4577.667
2014-06-17,8593.48157286054,5137.1084
2014-06-18,9004.963633727966,6093.1245
2014-06-19,9460.720287809987,7168.3306
2014-06-20,9874.12600088162,8465.462
2014-06-21,10064.173469510573,9434.621
2014-06-22,10089.613416437352,9806.764
2014-06-23,10474.02934582919,9957.316
2014-06-24,13112.405057123364,9966.651
2014-06-25,15601.976966393655,10029.611
2014-06-26,16476.794569875583,10739.867
2014-06-27,16797.836625904198,12005.184
2014-06-28,17013.124369104273,12922.737
2014-06-29,17182.98337464089,13768.171
2014-06-30,18500.351470762318,14840.856000000002
2014-07-01,21006.839187117304,15175.125
2014-07-02,22902.08801840804,14222.231000000002
2014-07-03,22542.167278890796,13017.964
2014-07-04,20295.256528904698,12943.857
2014-07-05,17915.686605002604,13542.015
