observation,datetime,prediction
27542.777211522374,2014-08-20,38019.88
25642.625340737628,2014-08-21,36411.52
22944.977250000004,2014-08-22,35163.57
23595.15578418614,2014-08-23,34138.77
23306.715500019072,2014-08-24,33207.28
23386.675851514912,2014-08-25,32441.244
24339.607214447275,2014-08-26,31984.44
24913.07855960657,2014-08-27,31890.408
23549.5475,2014-08-28,32056.166
23982.252398179513,2014-08-29,31919.312
23885.209559453197,2014-08-30,31405.686
24079.474251453306,2014-08-31,30857.266
24748.609595663154,2014-09-01,30637.889
27250.38586796404,2014-09-02,30367.348
29457.0865,2014-09-03,29766.996
28884.89148088397,2014-09-04,29017.09
28814.456232028453,2014-09-05,28536.088
29664.839455795336,2014-09-06,28605.094
29415.648641498417,2014-09-07,29123.55
29397.885905136747,2014-09-08,29843.139
29362.37507992291,2014-09-09,30928.28
28796.859647200865,2014-09-10,32374.838
28341.06614329023,2014-09-11,33966.39
28867.275332775254,2014-09-12,35758.926
28592.6725,2014-09-13,37427.477
29167.41472883897,2014-09-14,38460.29
28691.382868972123,2014-09-15,39800.758
29043.65683842729,2014-09-16,41961.01
28867.275332775254,2014-09-17,43272.773
27625.08575,2014-09-18,43063.137
28271.23785747686,2014-09-19,42450.883
26891.15812695648,2014-09-20,41694.383
25742.85096250041,2014-09-21,41446.89
25709.422654630307,2014-09-22,41859.863
25843.254462099045,2014-09-23,42151.87
26297.269783020623,2014-09-24,40836.383
26483.270009149688,2014-09-25,38041.95
27027.75100257519,2014-09-26,34950.67
28027.456321195503,2014-09-27,32974.01
28274.4755,2014-09-28,31549.346
28955.404972131513,2014-09-29,30917.486
28937.769265033832,2014-09-30,30608.178
28708.95010081567,2014-10-01,30737.916
29344.626991601373,2014-10-02,31814.14
28010.08012107813,2014-10-03,32686.594
26111.8662797477,2014-10-04,32670.021
24486.490761750083,2014-10-05,32229.693
24497.16125,2014-10-06,32398.275
24699.36558536849,2014-10-07,32666.918
23998.443610586484,2014-10-08,31859.602000000006
22545.44321082069,2014-10-09,30588.4
21133.85131405609,2014-10-10,29545.213
19867.805204464235,2014-10-11,28434.555
18623.01410151751,2014-10-12,26769.307
17597.34641709004,2014-10-13,25148.092
14878.990250000004,2014-10-14,24015.236
15426.428948522438,2014-10-15,22961.816000000006
14589.433500247173,2014-10-16,22066.799
12576.05675,2014-10-17,21403.018
12893.87904969532,2014-10-18,20823.17
12326.008471280049,2014-10-19,20188.328
12159.107658203677,2014-10-20,19613.54
12087.895812120327,2014-10-21,19412.48
11793.230265055161,2014-10-22,19519.336
11317.15358941179,2014-10-23,19665.326
11259.706593490533,2014-10-24,19694.537
11758.092868388283,2014-10-25,19543.967
11887.16316978463,2014-10-26,19277.86
11875.403013777268,2014-10-27,18761.889
12675.02181546916,2014-10-28,18123.227
11895.38825,2014-10-29,17376.156000000006
12314.052654031553,2014-10-30,16603.3
11594.749467889074,2014-10-31,16100.471
11031.24983423962,2014-11-01,15829.278
10793.665854858033,2014-11-02,15596.292
10703.777176861728,2014-11-03,15012.323
10580.73903167218,2014-11-04,14346.691
10138.791980585058,2014-11-05,13830.569
9737.643936092556,2014-11-06,13466.687
9386.090704015767,2014-11-07,13077.909
9030.046891092867,2014-11-08,12657.493
8670.087133710906,2014-11-09,12197.788
8437.175126622415,2014-11-10,11671.88
8386.924202526721,2014-11-11,11028.279
8217.093513989395,2014-11-12,10391.593
8205.3215,2014-11-13,9887.446
7970.217912950957,2014-11-14,9475.612
7901.707264137795,2014-11-15,9117.154
8137.38075,2014-11-16,8831.826
7804.302007796631,2014-11-17,8632.186
7891.942002392491,2014-11-18,8495.226999999999
7921.254271027022,2014-11-19,8410.913
7649.5980220904985,2014-11-20,8386.412
7325.539369676205,2014-11-21,8438.783000000001
7100.641040847066,2014-11-22,8488.908000000001
6111.5285,2014-11-23,8459.043
6570.3471613284555,2014-11-24,8337.251
6329.888831537657,2014-11-25,8139.6733
6067.506123768429,2014-11-26,7881.7163
5998.3918657045215,2014-11-27,7552.581
6108.33625,2014-11-28,7164.2837
5981.169611971621,2014-11-29,6774.5874
5929.638089821156,2014-11-30,6459.886
5946.792718188254,2014-12-01,6297.7840000000015
5998.3918657045215,2014-12-02,6262.2627
6145.690090921211,2014-12-03,6247.8164
6050.193784391607,2014-12-04,6227.843000000002
6007.011441730796,2014-12-05,6161.672
6180.584678585083,2014-12-06,6077.8853
6102.198317527318,2014-12-07,6019.871
5946.792718188254,2014-12-08,5936.9253
5759.333219976177,2014-12-09,5810.5605
5708.682435646386,2014-12-10,5670.7417
5658.235327085907,2014-12-11,5528.842
5733.2455,2014-12-12,5409.564
5466.744515161779,2014-12-13,5250.643
5359.839038952302,2014-12-14,5087.753
5253.895145253292,2014-12-15,4961.049
5245.785493229486,2014-12-16,4780.48
5221.490745379802,2014-12-17,4538.324000000001
5148.914561836763,2014-12-18,4318.9746
5068.816872264705,2014-12-19,4158.791
5036.937868130602,2014-12-20,4071.2336
4989.291029406803,2014-12-21,4169.372
5213.483249999998,2014-12-22,4502.141
4957.640991340885,2014-12-23,4481.624
4894.616001932953,2014-12-24,4093.5479
4808.556189925114,2014-12-25,3915.896
4816.351097753818,2014-12-26,4092.0151
4847.58816862896,2014-12-27,4080.9128
4831.958146949833,2014-12-28,3778.5134
4808.556189925114,2014-12-29,3536.2258
4754.152759682312,2014-12-30,3420.2588
4661.545569637414,2014-12-31,3383.8662
4562.157436868667,2015-01-01,3322.6672
4531.772662512557,2015-01-02,3202.4897
4516.614929891469,2015-01-03,3100.8586
4492.17725,2015-01-04,3043.8115
4336.526905077968,2015-01-05,3007.3237
4292.026352697581,2015-01-06,2995.7031
4292.026352697581,2015-01-07,3008.4822
4255.1021784327895,2015-01-08,2961.1333
4240.373166455404,2015-01-09,2849.0813
4255.1021784327895,2015-01-10,2762.061
4233.017376456184,2015-01-11,2715.1199
4233.017376456184,2015-01-12,2682.509
4210.984881306558,2015-01-13,2643.3855
4203.652344236914,2015-01-14,2584.245
4137.921318160622,2015-01-15,2533.5884
4051.0138605141246,2015-01-16,2500.5115
3979.2327488193077,2015-01-17,2481.596
3886.7911648072964,2015-01-18,2475.9407
3802.3389212141524,2015-01-19,2453.4663
3758.7895,2015-01-20,2412.6934
3718.731702377525,2015-01-21,2365.9312
3684.1451620980683,2015-01-22,2326.2139
3691.050704313848,2015-01-23,2310.2651
3802.3389212141524,2015-01-24,2335.2485
3957.8123357326735,2015-01-25,2396.7515
4058.2240789762855,2015-01-26,2437.9688
4130.646977346394,2015-01-27,2444.143
4130.646977346394,2015-01-28,2449.0137
3993.5422471308143,2015-01-29,2447.253
3879.721243435317,2015-01-30,2420.177
3802.3389212141524,2015-01-31,2375.962
3725.6666542540443,2015-02-01,2327.559
3711.802630458505,2015-02-02,2291.723
3684.1451620980683,2015-02-03,2305.3572
3615.4135735140003,2015-02-04,2391.5425
3520.1799156561324,2015-02-05,2537.2869
3472.997227265998,2015-02-06,2734.9363
3432.785642081499,2015-02-07,2988.2085
3346.3922593193483,2015-02-08,3238.609000000001
3261.002064076768,2015-02-09,3367.0083
3345.8955,2015-02-10,3340.2874
3261.002064076768,2015-02-11,3266.9968
3208.953887319076,2015-02-12,3240.1738
3215.439066246732,2015-02-13,3240.4585
3241.439344637656,2015-02-14,3221.0793
3280.6183318593903,2015-02-15,3168.6897
3274.0736279002363,2015-02-16,3064.6020000000008
3228.427295064461,2015-02-17,2877.8008
3163.7245315849823,2015-02-18,2629.702
3118.7875120514545,2015-02-19,2389.0288
3125.1891739111156,2015-02-20,2216.7441
3099.618373196342,2015-02-21,2139.9663
3086.868830608404,2015-02-22,2153.0742
3080.5030276303332,2015-02-23,2237.5342
3093.24061283325,2015-02-24,2357.7
3295.57125,2015-02-25,2459.0474
3215.439066246732,2015-02-26,2489.3123
3287.168982425862,2015-02-27,2444.0854
3300.2881191159754,2015-02-28,2365.7832
3280.6183318593903,2015-03-01,2298.7585
3183.0727667363776,2015-03-02,2245.2870000000007
3086.868830608404,2015-03-03,2144.1094
3048.763740342261,2015-03-04,2000.8237
3055.099630407449,2015-03-05,1889.0956
3048.763740342261,2015-03-06,1818.1992
3029.791990195018,2015-03-07,1771.9048
3004.580178642671,2015-03-08,1730.2166
2960.690313008222,2015-03-09,1687.2466
2960.690313008222,2015-03-10,1643.6859
2923.304480947069,2015-03-11,1594.8954
2904.6926654150184,2015-03-12,1549.5677
2892.3148466812986,2015-03-13,1511.6508
2879.961085349403,2015-03-14,1477.5726
2951.4390000000003,2015-03-15,1444.2938
2929.520438168849,2015-03-16,1405.3688
2904.6926654150184,2015-03-17,1359.1202
2941.9703737917384,2015-03-18,1314.4393
3010.8741436612763,2015-03-19,1273.4563
3632.223,2015-03-20,1240.9991
3439.472772950887,2015-03-21,1227.4589
3663.463848819869,2015-03-22,1237.3883
3830.3958602666216,2015-03-23,1261.829
3929.333648870645,2015-03-24,1287.3875
3957.8123357326735,2015-03-25,1293.4178
3929.333648870645,2015-03-26,1267.5283
3858.5466287173604,2015-03-27,1232.078
3830.3958602666216,2015-03-28,1215.2477
3837.424758290591,2015-03-29,1217.7808
3851.500143480941,2015-03-30,1221.693
3908.036064897324,2015-03-31,1204.1569
3879.721243435317,2015-04-01,1165.5809
3893.8669428132703,2015-04-02,1129.0573
3936.4445466065663,2015-04-03,1114.0598
3993.5422471308143,2015-04-04,1133.3965
4079.889734326637,2015-04-05,1185.5104
4495.288000000001,2015-04-06,1257.6107
4137.921318160622,2015-04-07,1346.8193
4167.076909770667,2015-04-08,1405.2709
4196.325622675338,2015-04-09,1436.6216
4130.646977346394,2015-04-10,1447.4495
4087.1232829953246,2015-04-11,1439.5103
4022.231344823511,2015-04-12,1496.6123
3986.384576312418,2015-04-13,1608.33
3929.333648870645,2015-04-14,1674.0432
3872.6571796561743,2015-04-15,1660.6135
3915.129407063233,2015-04-16,1596.9152
3950.6838909870935,2015-04-17,1564.527
4043.809476933268,2015-04-18,1609.5088
4094.362661891217,2015-04-19,1672.943
4058.2240789762855,2015-04-20,1727.2018
4051.0138605141246,2015-04-21,1788.5924
4759.8557500000015,2015-04-22,1872.5872
4329.095642980889,2015-04-23,1899.2406
4284.629904962878,2015-04-24,1860.8676
4403.669123528664,2015-04-25,1871.9598
4471.2804338420065,2015-04-26,1947.26
4233.017376456184,2015-04-27,1992.9154
4137.921318160622,2015-04-28,1999.5072
3979.2327488193077,2015-04-29,2044.9462
3837.424758290591,2015-04-30,2148.0842
3711.802630458505,2015-05-01,2206.422
3642.835526465136,2015-05-02,2133.0613
3656.581852160868,2015-05-03,2034.7275
3642.835526465136,2015-05-04,2040.6616
3774.3758736073787,2015-05-05,2174.006
3922.2286020387855,2015-05-06,2421.634
4029.4182181523993,2015-05-07,2724.7715
4744.337,2015-05-08,3033.1282
4351.406826151235,2015-05-09,3294.8142
4501.480309585797,2015-05-10,3419.4785
4600.268287894269,2015-05-11,3452.582000000001
4638.523352757907,2015-05-12,3481.9214
4653.8657345127285,2015-05-13,3536.7705
4569.768064794943,2015-05-14,3461.3982
4562.157436868667,2015-05-15,3184.4697
4411.158338111472,2015-05-16,2962.6220000000008
4152.4874701343515,2015-05-17,2910.8057
4087.1232829953246,2015-05-18,2941.7349
3900.948576495492,2015-05-19,2910.316
3788.345657090758,2015-05-20,2811.3323
3753.4652416529134,2015-05-21,2874.7693
3851.500143480943,2015-05-22,3119.637
4065.4401313868248,2015-05-23,3376.4040000000005
4539.54925,2015-05-24,3586.1572
4196.325622675338,2015-05-25,3881.176
4159.7792794540055,2015-05-26,4134.554
4072.662016813883,2015-05-27,4235.725
3936.4445466065663,2015-05-28,4203.8315
3865.5989744298345,2015-05-29,4112.4624
3886.7911648072964,2015-05-30,4037.643
3872.6571796561743,2015-05-31,4022.0654
3858.5466287173604,2015-06-01,4020.206
3858.5466287173604,2015-06-02,3902.72
3915.129407063236,2015-06-03,3778.7932
4079.889734326637,2015-06-04,3753.7527
4137.921318160622,2015-06-05,3670.1594
4101.607870086638,2015-06-06,3482.3892
4468.23625,2015-06-07,3328.0132
4123.378461208872,2015-06-08,3323.0583
4181.68962972656,2015-06-09,3377.0044
4079.889734326637,2015-06-10,3395.53
3844.4595196838786,2015-06-11,3440.0154
3663.463848819869,2015-06-12,3570.1255
3677.2455047822655,2015-06-13,3721.561
4430.0965,2015-06-14,3874.748
3936.4445466065663,2015-06-15,4050.8882
4058.2240789762855,2015-06-16,4247.8296
4255.1021784327895,2015-06-17,4568.1685
4381.2362308313295,2015-06-18,5025.2646
4998.01425,2015-06-19,5633.4717
5092.786172042378,2015-06-20,6335.795
5599.6380076512105,2015-06-21,6787.4463
6050.193784391607,2015-06-22,7012.798000000002
6624.335897212522,2015-06-23,6994.504
7697.791592605342,2015-06-24,7123.163000000001
9207.285658872355,2015-06-25,8067.4126
10226.494723342608,2015-06-26,10099.019
10095.069541505658,2015-06-27,11565.632
9834.68175,2015-06-28,12148.102
8947.183156121306,2015-06-29,12355.22
8376.890411270339,2015-06-30,11644.964
7672.6345,2015-07-01,10275.31
7017.12752415407,2015-07-02,9164.457
6525.510173126352,2015-07-03,8151.064
6067.506123768429,2015-07-04,7343.113
5624.717154855236,2015-07-05,7101.2476
5351.655347757789,2015-07-06,7036.297
5140.879082800441,2015-07-07,6778.1934
5005.150411300591,2015-07-08,6518.624
5189.177597071255,2015-07-09,6399.2603
6180.584678585083,2015-07-10,6330.4673
7486.770853938993,2015-07-11,6624.0986
10409.82425,2015-07-12,8329.678
9061.210387578218,2015-07-13,11743.938999999997
9791.42233353942,2015-07-14,15645.685
10525.026653524275,2015-07-15,17821.773
10647.770505776469,2015-07-16,18121.46
10491.663480658324,2015-07-17,17408.683999999994
10436.165326755778,2015-07-18,15973.568
10040.537433217929,2015-07-19,14827.732
11406.2755,2015-07-20,14652.652
10458.348515122154,2015-07-21,15017.162
12052.36127877436,2015-07-22,15114.079
14242.707922687814,2015-07-23,15301.001
15987.230917022342,2015-07-24,15744.604
16928.285076623197,2015-07-25,16536.787
17247.404396571936,2015-07-26,17641.3
17718.0425,2015-07-27,17783.62
16831.700333241817,2015-07-28,16679.004
17038.97548332973,2015-07-29,15438.603
18092.63261173152,2015-07-30,14899.046
19645.47498491171,2015-07-31,15215.397
20768.494061179576,2015-08-01,16230.907
21950.93817611624,2015-08-02,17537.246
23163.100974520297,2015-08-03,19007.25
24584.636489946344,2015-08-04,19918.793
27958.71225,2015-08-05,19683.432
26959.41520014251,2015-08-06,19189.568
27715.43520737396,2015-08-07,20174.262
28271.23785747686,2015-08-08,23025.322
28832.057708079086,2015-08-09,25922.826
28973.04556830658,2015-08-10,27598.236
