stage,datetime,discharge,log_stage,log_discharge
1.7,1997-06-06,1.39,0.2304489213782739,0.14301480025409505
1.72,1997-06-07,1.53,0.2355284469075489,0.1846914308175988
1.74,1997-06-08,1.67,0.24054924828259971,0.22271647114758325
0.9,1997-06-13,1.16,-0.045757490560675115,0.06445798922691845
0.91,1997-06-14,1.1,-0.040958607678906384,0.04139268515822508
0.83,1997-06-15,1.62,-0.08092190762392612,0.20951501454263097
0.8,1997-06-16,1.84,-0.09691001300805639,0.2648178230095365
0.7,1997-06-17,2.69,-0.1549019599857432,0.42975228000240795
0.62,1997-06-18,3.48,-0.20760831050174613,0.541579243946581
0.6,1997-06-19,3.69,-0.2218487496163564,0.5670263661590603
0.6,1997-06-20,3.69,-0.2218487496163564,0.5670263661590603
0.6,1997-06-21,3.69,-0.2218487496163564,0.5670263661590603
0.57,1997-06-22,4.02,-0.24412514432750865,0.60422605308447
0.54,1997-06-23,4.37,-0.26760624017703144,0.6404814369704218
0.54,1997-06-24,4.37,-0.26760624017703144,0.6404814369704218
0.6,1997-06-25,3.69,-0.2218487496163564,0.5670263661590603
0.6,1997-06-26,3.69,-0.2218487496163564,0.5670263661590603
0.65,1997-06-27,3.17,-0.18708664335714442,0.5010592622177514
0.7,1997-06-28,2.69,-0.1549019599857432,0.42975228000240795
0.73,1997-06-29,2.42,-0.1366771398795441,0.38381536598043126
0.9,1997-07-04,1.16,-0.045757490560675115,0.06445798922691845
0.9,1997-07-05,1.16,-0.045757490560675115,0.06445798922691845
0.83,1997-07-06,1.62,-0.08092190762392612,0.20951501454263097
0.82,1997-07-07,1.69,-0.08618614761628333,0.22788670461367352
0.82,1997-07-08,1.69,-0.08618614761628333,0.22788670461367352
0.85,1997-07-09,1.48,-0.07058107428570728,0.17026171539495738
0.72,1997-07-10,2.51,-0.14266750356873156,0.3996737214810381
0.73,1997-07-11,2.42,-0.1366771398795441,0.38381536598043126
0.81,1997-07-12,1.77,-0.09151498112135022,0.24797326636180664
2.1,1997-07-14,5.33,0.3222192947339193,0.7267272090265723
2.5,1997-07-24,11.81,0.3979400086720376,1.0722498976135149
3.15,1997-07-25,27.77,0.4983105537896005,1.4435758797502576
3.6,1997-07-26,42.76,0.5563025007672873,1.6310376965367404
3.67,1997-07-27,45.38,0.5646660642520893,1.6568644915489172
4.1,1997-07-28,63.18,0.6127838567197355,1.80057962156913
3.65,1997-07-29,44.62,0.5622928644564748,1.6495295659478189
3.4,1997-07-30,35.7,0.5314789170422551,1.5526682161121932
4.2,1997-07-31,67.75,0.6232492903979004,1.8309092995464433
4.15,1997-08-01,65.44,0.6180480967120927,1.8158432906632667
3.2,1997-08-02,29.28,0.505149978319906,1.4665710723863543
3.5,1997-08-03,39.15,0.5440680443502757,1.5927317663939622
4.42,1997-08-04,78.34,0.6454222693490919,1.893983567211847
4.56,1997-08-05,85.49,0.658964842664435,1.931915317081246
4.67,1997-08-06,91.32,0.6693168805661122,1.9605659028181976
4.65,1997-08-07,90.25,0.667452952889954,1.9554472105776954
4.37,1997-08-08,75.87,0.6404814369704218,1.8800700840640672
3.34,1997-08-09,33.7,0.5237464668115644,1.5276299008713388
2.1,1997-08-10,5.33,0.3222192947339193,0.7267272090265723
0.7,1997-08-11,2.69,-0.1549019599857432,0.42975228000240795
0.53,1997-08-12,4.49,-0.27572413039921095,0.6522463410033232
0.5,1997-08-13,4.85,-0.3010299956639812,0.6857417386022636
0.35,1997-08-14,6.9,-0.4559319556497244,0.8388490907372553
0.14,1997-08-15,10.36,-0.8538719643217619,1.0153597554092142
0.14,1997-08-16,10.36,-0.8538719643217619,1.0153597554092142
2.12,1997-08-22,5.59,0.32633586092875144,0.7474118078864233
2.15,1997-08-23,6.0,0.33243845991560533,0.7781512503836436
2.15,1997-08-24,6.0,0.33243845991560533,0.7781512503836436
2.1,1997-08-25,5.33,0.3222192947339193,0.7267272090265723
2.2,1997-08-26,6.71,0.3424226808222063,0.8267225201689921
2.3,1997-08-27,8.25,0.36172783601759284,0.9164539485499251
2.2,1997-08-28,6.71,0.3424226808222063,0.8267225201689921
2.15,1997-08-29,6.0,0.33243845991560533,0.7781512503836436
2.15,1997-08-30,6.0,0.33243845991560533,0.7781512503836436
2.13,1997-08-31,5.73,0.3283796034387377,0.75815462196739
2.1,1997-09-01,5.33,0.3222192947339193,0.7267272090265723
2.05,1997-09-02,4.7,0.31175386105575426,0.6720978579357175
3.4,1997-09-03,35.7,0.5314789170422551,1.5526682161121932
3.44,1997-09-04,37.06,0.5365584425715301,1.5689054149828787
2.68,1997-09-05,15.56,0.42813479402878885,1.1920095926536702
2.66,1997-09-06,15.12,0.424881636631067,1.1795517911651876
2.5,1997-09-07,11.81,0.3979400086720376,1.0722498976135149
2.06,1997-09-08,4.82,0.31386722036915343,0.6830470382388496
2.02,1997-09-09,4.34,0.3053513694466238,0.6374897295125107
2.01,1997-09-10,4.22,0.30319605742048883,0.6253124509616739
2.01,1997-09-11,4.22,0.30319605742048883,0.6253124509616739
2.01,1997-09-12,4.22,0.30319605742048883,0.6253124509616739
2.2,1997-09-13,6.71,0.3424226808222063,0.8267225201689921
2.23,1997-09-14,7.16,0.34830486304816066,0.8549130223078556
2.25,1997-09-15,7.46,0.3521825181113625,0.8727388274726688
2.36,1997-09-16,9.25,0.37291200297010657,0.9661417327390326
2.73,1997-09-17,16.69,0.436162647040756,1.2224563366792467
2.98,1997-09-18,22.95,0.4742162640762552,1.36078268987328
3.19,1997-09-19,28.97,0.5037906830571811,1.4619484952037618
2.67,1997-09-20,15.34,0.42651126136457523,1.1858253596129622
2.7,1997-09-21,16.01,0.43136376415898736,1.2043913319192998
3.03,1997-09-22,24.32,0.48144262850230496,1.3859635706006974
3.06,1997-09-23,25.16,0.48572142648158,1.4007106367732314
3.08,1997-09-24,25.73,0.4885507165004443,1.4104397862103466
3.22,1997-09-25,29.89,0.5078558716958309,1.4755259150392808
3.26,1997-09-26,31.14,0.5132176000679389,1.4933186082321015
3.62,1997-09-27,43.5,0.5587085705331657,1.6384892569546374
4.11,1997-09-28,63.63,0.6138418218760693,1.8036619232362243
4.67,1997-09-29,91.32,0.6693168805661122,1.9605659028181976
4.9,1997-09-30,104.14,0.6901960800285137,2.0176175733396735
4.88,1997-10-01,102.99,0.6884198220027106,2.0127950581454126
4.88,1997-10-02,102.99,0.6884198220027106,2.0127950581454126
4.87,1997-10-03,102.42,0.6875289612146344,2.0103847714983774
4.86,1997-10-04,101.85,0.6866362692622934,2.007961033336183
4.86,1997-10-05,101.85,0.6866362692622934,2.007961033336183
4.8,1997-10-06,98.46,0.6812412373755872,1.993259831436737
4.5,1997-10-07,82.39,0.6532125137753437,1.9158745028576916
4.6,1997-10-08,87.59,0.6627578316815741,1.942454526342477
4.2,1997-10-09,67.75,0.6232492903979004,1.8309092995464433
3.2,1997-10-10,29.28,0.505149978319906,1.4665710723863543
3.15,1997-10-11,27.77,0.4983105537896005,1.4435758797502576
3.15,1997-10-12,27.77,0.4983105537896005,1.4435758797502576
2.5,1997-10-13,11.81,0.3979400086720376,1.0722498976135149
2.5,1997-10-14,11.81,0.3979400086720376,1.0722498976135149
2.3,1997-10-15,8.25,0.36172783601759284,0.9164539485499251
1.95,1997-10-16,3.56,0.290034611362518,0.5514499979728752
1.92,1997-10-17,3.24,0.28330122870354957,0.5105450102066121
1.97,1997-10-18,3.77,0.2944662261615929,0.5763413502057929
1.95,1997-10-19,3.56,0.290034611362518,0.5514499979728752
2.0,1997-10-20,4.11,0.3010299956639812,0.6138418218760693
1.95,1997-10-21,3.56,0.290034611362518,0.5514499979728752
2.4,1997-10-22,9.95,0.38021124171160603,0.9978230807457255
3.17,1997-10-23,28.37,0.5010592622177514,1.4528593357958524
3.2,1997-10-24,29.28,0.505149978319906,1.4665710723863543
3.55,1997-10-25,40.93,0.5502283530550941,1.6120417446452695
3.5,1997-10-26,39.15,0.5440680443502757,1.5927317663939622
3.34,1997-10-27,33.7,0.5237464668115644,1.5276299008713388
2.85,1997-10-28,19.57,0.4548448600085102,1.291590825658001
2.71,1997-10-29,16.23,0.4329692908744057,1.2103185198262318
2.62,1997-10-30,14.25,0.41830129131974547,1.153814864344529
2.51,1997-10-31,12.01,0.3996737214810381,1.079543007402906
2.44,1997-11-01,10.68,0.3873898263387294,1.0285712526925377
2.34,1997-11-02,8.91,0.3692158574101428,0.9498777040368748
2.3,1997-11-03,8.25,0.36172783601759284,0.9164539485499251
2.21,1997-11-04,6.86,0.3443922736851107,0.8363241157067517
2.25,1997-11-05,7.46,0.3521825181113625,0.8727388274726688
2.42,1997-11-06,10.31,0.38381536598043126,1.0132586652835165
2.51,1997-11-07,12.01,0.3996737214810381,1.079543007402906
2.51,1997-11-08,12.01,0.3996737214810381,1.079543007402906
2.4,1997-11-09,9.95,0.38021124171160603,0.9978230807457255
2.32,1997-11-10,8.58,0.3654879848908996,0.9334872878487055
2.11,1997-11-11,5.46,0.3242824552976926,0.7371926427047373
1.87,1997-11-12,2.76,0.27184160653649897,0.4409090820652177
1.65,1997-11-13,1.08,0.21748394421390627,0.03342375548694973
0.91,1997-12-01,1.1,-0.040958607678906384,0.04139268515822508
0.91,1997-12-02,1.1,-0.040958607678906384,0.04139268515822508
0.91,1997-12-03,1.1,-0.040958607678906384,0.04139268515822508
0.81,1997-12-04,1.77,-0.09151498112135022,0.24797326636180664
0.81,1997-12-05,1.77,-0.09151498112135022,0.24797326636180664
0.82,1997-12-06,1.69,-0.08618614761628333,0.22788670461367352
0.82,1997-12-07,1.69,-0.08618614761628333,0.22788670461367352
0.7,1997-12-08,2.69,-0.1549019599857432,0.42975228000240795
0.74,1997-12-09,2.33,-0.13076828026902382,0.367355921026019
0.78,1997-12-10,2.0,-0.10790539730951958,0.3010299956639812
0.78,1997-12-11,2.0,-0.10790539730951958,0.3010299956639812
0.76,1997-12-12,2.16,-0.11918640771920865,0.3344537511509309
0.73,1997-12-13,2.42,-0.1366771398795441,0.38381536598043126
0.73,1997-12-14,2.42,-0.1366771398795441,0.38381536598043126
0.61,1997-12-15,3.58,-0.21467016498923297,0.5538830266438743
0.63,1997-12-16,3.37,-0.2006594505464183,0.5276299008713387
0.65,1997-12-17,3.17,-0.18708664335714442,0.5010592622177514
0.65,1997-12-18,3.17,-0.18708664335714442,0.5010592622177514
0.65,1997-12-19,3.17,-0.18708664335714442,0.5010592622177514
0.66,1997-12-20,3.07,-0.1804560644581313,0.48713837547718647
0.66,1997-12-21,3.07,-0.1804560644581313,0.48713837547718647
0.69,1997-12-22,2.78,-0.16115090926274472,0.4440447959180762
0.69,1997-12-23,2.78,-0.16115090926274472,0.4440447959180762
0.5,1997-12-24,4.85,-0.3010299956639812,0.6857417386022636
0.5,1997-12-25,4.85,-0.3010299956639812,0.6857417386022636
0.5,1997-12-26,4.85,-0.3010299956639812,0.6857417386022636
0.51,1997-12-27,4.73,-0.2924298239020636,0.6748611407378116
0.51,1997-12-28,4.73,-0.2924298239020636,0.6748611407378116
0.51,1997-12-29,4.73,-0.2924298239020636,0.6748611407378116
0.52,1997-12-30,4.61,-0.28399665636520083,0.6637009253896482
0.52,1997-12-31,4.61,-0.28399665636520083,0.6637009253896482
0.5,1998-01-01,4.85,-0.3010299956639812,0.6857417386022636
0.5,1998-01-02,4.85,-0.3010299956639812,0.6857417386022636
0.5,1998-01-03,4.85,-0.3010299956639812,0.6857417386022636
0.49,1998-01-04,4.98,-0.3098039199714863,0.6972293427597176
0.49,1998-01-05,4.98,-0.3098039199714863,0.6972293427597176
0.49,1998-01-06,4.98,-0.3098039199714863,0.6972293427597176
0.48,1998-01-07,5.11,-0.3187587626244128,0.7084209001347127
0.48,1998-01-08,5.11,-0.3187587626244128,0.7084209001347127
0.48,1998-01-09,5.11,-0.3187587626244128,0.7084209001347127
0.47,1998-01-10,5.23,-0.3279021420642826,0.7185016888672743
0.47,1998-01-11,5.23,-0.3279021420642826,0.7185016888672743
0.47,1998-01-12,5.23,-0.3279021420642826,0.7185016888672743
0.45,1998-01-13,5.5,-0.3467874862246563,0.7403626894942439
0.45,1998-01-14,5.5,-0.3467874862246563,0.7403626894942439
0.45,1998-01-15,5.5,-0.3467874862246563,0.7403626894942439
0.45,1998-01-16,5.5,-0.3467874862246563,0.7403626894942439
0.43,1998-01-17,5.76,-0.36653154442041347,0.7604224834232121
0.43,1998-01-18,5.76,-0.36653154442041347,0.7604224834232121
